,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount
2652,332601,SKU_1431,Wall Clock,14,2020-04-20 12:00,7.93,,Sweden,0.36
2653,227834,SKU_1320,Desk Lamp,23,2020-04-20 13:00,88.51,35315.0,Germany,0.14
2654,134084,SKU_1813,Wall Clock,13,2020-04-20 14:00,29.84,53785.0,Sweden,0.04
2655,351459,SKU_1638,Office Chair,24,2020-04-20 15:00,64.16,18783.0,Netherlands,0.45
2656,734929,SKU_1492,Office Chair,48,2020-04-20 16:00,24.66,66573.0,Belgium,0.26
2657,205111,SKU_1950,White Mug,47,2020-04-20 17:00,31.35,79562.0,United Kingdom,0.36
2658,549042,SKU_1605,Notebook,10,2020-04-20 18:00,39.56,67312.0,Spain,0.06
2659,529667,SKU_1585,T-shirt,46,2020-04-20 19:00,44.63,91129.0,France,0.15
2660,762587,SKU_1127,White Mug,41,2020-04-20 20:00,8.87,54218.0,Italy,0.25
2661,262982,SKU_1073,Office Chair,10,2020-04-20 21:00,4.86,17068.0,United States,0.23
2662,398185,SKU_1475,Blue Pen,8,2020-04-20 22:00,83.57,86961.0,Netherlands,0.45
2663,975352,SKU_1451,Desk Lamp,18,2020-04-20 23:00,54.77,22025.0,Italy,0.45
2664,427825,SKU_1461,Notebook,12,2020-04-21 00:00,15.28,85596.0,Italy,0.48
2665,334386,SKU_1907,T-shirt,21,2020-04-21 01:00,31.65,61297.0,Australia,0.0
2666,443715,SKU_1437,T-shirt,49,2020-04-21 02:00,9.23,73385.0,Belgium,0.04
2667,296553,SKU_1255,USB Cable,26,2020-04-21 03:00,17.02,58421.0,Sweden,0.07
2668,561792,SKU_1447,Blue Pen,11,2020-04-21 04:00,40.06,21745.0,United Kingdom,0.45
2669,601174,SKU_1101,USB Cable,11,2020-04-21 05:00,57.23,17241.0,Germany,0.06
2670,884625,SKU_1558,Blue Pen,30,2020-04-21 06:00,65.56,94104.0,Sweden,0.16
2671,751844,SKU_1676,Backpack,46,2020-04-21 07:00,61.79,47134.0,France,0.03
2672,295246,SKU_1969,Blue Pen,-40,2020-04-21 08:00,-17.41,,Spain,1.102272426530304
2673,650448,SKU_1767,Wall Clock,15,2020-04-21 09:00,36.85,89816.0,Netherlands,0.39
2674,346242,SKU_1936,Headphones,28,2020-04-21 10:00,65.0,72342.0,Spain,0.23
2675,611083,SKU_1282,White Mug,38,2020-04-21 11:00,45.43,89280.0,United States,0.09
2676,117633,SKU_1937,White Mug,5,2020-04-21 12:00,63.66,86969.0,Norway,0.43
2677,903446,SKU_1759,Wall Clock,45,2020-04-21 13:00,68.7,78692.0,Italy,0.13
2678,966964,SKU_1203,Notebook,41,2020-04-21 14:00,32.64,30520.0,Netherlands,0.28
2679,149104,SKU_1085,Notebook,42,2020-04-21 15:00,27.07,56960.0,Netherlands,0.5
2680,963663,SKU_1323,USB Cable,8,2020-04-21 16:00,46.48,64761.0,Germany,0.07
2681,168388,SKU_1924,Office Chair,38,2020-04-21 17:00,45.41,24579.0,United States,0.44
2682,640302,SKU_1163,Blue Pen,45,2020-04-21 18:00,91.27,74964.0,France,0.23
2683,192578,SKU_1876,T-shirt,22,2020-04-21 19:00,91.97,99644.0,Norway,0.42
2684,789115,SKU_1056,Notebook,38,2020-04-21 20:00,26.82,45813.0,United States,0.35
2685,664678,SKU_1205,Headphones,46,2020-04-21 21:00,6.79,86768.0,Italy,0.48
2686,385855,SKU_1907,Wireless Mouse,30,2020-04-21 22:00,67.92,92316.0,Netherlands,0.39
2687,191658,SKU_1428,Office Chair,4,2020-04-21 23:00,3.83,95392.0,Portugal,0.08
2688,157993,SKU_1147,Backpack,2,2020-04-22 00:00,47.94,81368.0,Netherlands,0.3
2689,305768,SKU_1300,Blue Pen,21,2020-04-22 01:00,62.28,90688.0,Norway,0.44
2690,258285,SKU_1790,Notebook,33,2020-04-22 02:00,18.89,59116.0,Netherlands,0.05
2691,871148,SKU_1957,White Mug,14,2020-04-22 03:00,30.06,88753.0,France,0.15
2692,551000,SKU_1981,Backpack,16,2020-04-22 04:00,98.7,64115.0,Spain,0.16
2693,893853,SKU_1289,Blue Pen,28,2020-04-22 05:00,21.35,44418.0,France,0.32
2694,842296,SKU_1020,T-shirt,46,2020-04-22 06:00,3.25,59854.0,United Kingdom,0.48
2695,642015,SKU_1946,Blue Pen,41,2020-04-22 07:00,18.09,16517.0,Belgium,0.26
2696,998850,SKU_1136,Blue Pen,9,2020-04-22 08:00,16.52,57769.0,Belgium,0.37
2697,628646,SKU_1969,Notebook,34,2020-04-22 09:00,38.18,89681.0,Germany,0.28
2698,427252,SKU_1368,Wall Clock,11,2020-04-22 10:00,80.92,34815.0,Portugal,0.33
2699,357681,SKU_1521,Desk Lamp,19,2020-04-22 11:00,50.66,11968.0,Germany,0.45
2700,194018,SKU_1819,Backpack,29,2020-04-22 12:00,77.76,10362.0,Norway,0.33
2701,486601,SKU_1556,Wall Clock,44,2020-04-22 13:00,93.08,74034.0,Spain,0.19
2702,394054,SKU_1435,Blue Pen,38,2020-04-22 14:00,6.26,68728.0,Norway,0.05
2703,751176,SKU_1760,Desk Lamp,9,2020-04-22 15:00,36.8,91954.0,France,0.0
2704,329104,SKU_1029,USB Cable,7,2020-04-22 16:00,52.9,31108.0,Portugal,0.33
2705,942186,SKU_1447,T-shirt,31,2020-04-22 17:00,50.28,,United Kingdom,0.3
2706,293510,SKU_1224,Notebook,3,2020-04-22 18:00,82.12,22798.0,Australia,0.11
2707,209847,SKU_1385,Wall Clock,8,2020-04-22 19:00,34.69,73941.0,Germany,0.07
2708,544717,SKU_1688,Wireless Mouse,9,2020-04-22 20:00,3.05,80195.0,Norway,0.21
2709,554162,SKU_1607,Office Chair,15,2020-04-22 21:00,48.91,92968.0,Australia,0.23
2710,924899,SKU_1428,Backpack,-1,2020-04-22 22:00,-52.8,,Sweden,1.4954284095303785
2711,396037,SKU_1528,Blue Pen,17,2020-04-22 23:00,66.32,69916.0,Spain,0.12
2712,176329,SKU_1027,White Mug,32,2020-04-23 00:00,64.43,75305.0,Belgium,0.44
2713,131007,SKU_1125,Backpack,23,2020-04-23 01:00,97.67,10769.0,Sweden,0.13
2714,794892,SKU_1812,Desk Lamp,1,2020-04-23 02:00,81.46,63052.0,Australia,0.29
2715,416397,SKU_1784,Blue Pen,46,2020-04-23 03:00,64.27,21048.0,United Kingdom,0.17
2716,112323,SKU_1498,Wall Clock,36,2020-04-23 04:00,93.41,33286.0,France,0.21
2717,997767,SKU_1186,White Mug,7,2020-04-23 05:00,4.82,55425.0,Australia,0.29
2718,212356,SKU_1653,USB Cable,14,2020-04-23 06:00,56.22,49236.0,United States,0.38
2719,735232,SKU_1371,Backpack,10,2020-04-23 07:00,36.96,68264.0,France,0.47
2720,304451,SKU_1137,Backpack,21,2020-04-23 08:00,96.05,41174.0,Belgium,0.05
2721,378600,SKU_1993,Wireless Mouse,34,2020-04-23 09:00,27.05,25207.0,Sweden,0.12
2722,655655,SKU_1973,Desk Lamp,35,2020-04-23 10:00,24.1,57788.0,Sweden,0.2
2723,154624,SKU_1336,Desk Lamp,40,2020-04-23 11:00,4.11,14985.0,Belgium,0.15
2724,503322,SKU_1740,Wireless Mouse,48,2020-04-23 12:00,17.22,54981.0,Belgium,0.25
2725,334565,SKU_1213,Desk Lamp,33,2020-04-23 13:00,34.28,67525.0,United States,0.14
2726,168008,SKU_1785,Blue Pen,12,2020-04-23 14:00,36.94,,Australia,0.45
2727,477539,SKU_1290,Headphones,13,2020-04-23 15:00,5.66,37070.0,France,0.29
2728,216492,SKU_1943,T-shirt,31,2020-04-23 16:00,85.17,57628.0,Netherlands,0.39
2729,172240,SKU_1569,Headphones,15,2020-04-23 17:00,28.4,,Portugal,0.2
2730,426459,SKU_1370,White Mug,35,2020-04-23 18:00,65.15,65949.0,Italy,0.24
2731,825947,SKU_1529,Wireless Mouse,9,2020-04-23 19:00,86.92,64233.0,Australia,0.01
2732,372900,SKU_1691,Blue Pen,6,2020-04-23 20:00,86.13,28756.0,France,0.14
2733,561227,SKU_1669,Notebook,37,2020-04-23 21:00,39.55,55823.0,Australia,0.23
2734,398522,SKU_1767,Notebook,3,2020-04-23 22:00,40.62,39260.0,Spain,0.36
2735,235327,SKU_1548,Wall Clock,44,2020-04-23 23:00,54.04,48170.0,Sweden,0.24
2736,749991,SKU_1295,White Mug,40,2020-04-24 00:00,18.64,97186.0,Portugal,0.48
2737,942981,SKU_1773,Desk Lamp,14,2020-04-24 01:00,58.02,71961.0,United States,0.06
2738,265575,SKU_1590,Backpack,49,2020-04-24 02:00,99.42,99784.0,Spain,0.31
2739,960226,SKU_1418,Backpack,14,2020-04-24 03:00,55.83,76831.0,Germany,0.16
2740,599499,SKU_1665,Wall Clock,23,2020-04-24 04:00,62.02,,United States,0.2
2741,593948,SKU_1360,USB Cable,49,2020-04-24 05:00,4.85,,Italy,0.39
2742,407257,SKU_1858,Headphones,1,2020-04-24 06:00,37.45,,Italy,0.33
2743,698357,SKU_1157,Headphones,36,2020-04-24 07:00,30.87,99653.0,Netherlands,0.22
2744,329189,SKU_1074,Backpack,33,2020-04-24 08:00,47.1,28556.0,Spain,0.32
2745,498465,SKU_1371,Backpack,24,2020-04-24 09:00,59.54,69759.0,Germany,0.42
2746,351051,SKU_1919,Desk Lamp,26,2020-04-24 10:00,14.86,,Spain,0.12
2747,749829,SKU_1889,Headphones,10,2020-04-24 11:00,13.28,67066.0,France,0.24
2748,813936,SKU_1566,Blue Pen,39,2020-04-24 12:00,37.84,51736.0,France,0.5
2749,611778,SKU_1717,T-shirt,18,2020-04-24 13:00,84.59,89447.0,United Kingdom,0.02
2750,880641,SKU_1726,Wireless Mouse,10,2020-04-24 14:00,10.52,79740.0,Australia,0.24
2751,371830,SKU_1520,USB Cable,6,2020-04-24 15:00,38.84,52264.0,Sweden,0.48
2752,605629,SKU_1105,Wall Clock,35,2020-04-24 16:00,57.84,96214.0,Germany,0.29
2753,415507,SKU_1829,Notebook,5,2020-04-24 17:00,16.98,15119.0,Australia,0.25
2754,459687,SKU_1366,Blue Pen,9,2020-04-24 18:00,18.2,38332.0,Spain,0.22
2755,756021,SKU_1401,White Mug,3,2020-04-24 19:00,59.04,70350.0,United Kingdom,0.29
2756,275915,SKU_1756,T-shirt,47,2020-04-24 20:00,56.25,19174.0,Spain,0.35
2757,719961,SKU_1818,Blue Pen,-8,2020-04-24 21:00,-75.57,,Italy,0.3
2758,554179,SKU_1102,Notebook,8,2020-04-24 22:00,27.08,78909.0,Sweden,0.04
2759,142828,SKU_1786,Wall Clock,10,2020-04-24 23:00,56.78,15659.0,Portugal,0.25
2760,935036,SKU_1324,USB Cable,43,2020-04-25 00:00,89.03,61835.0,United Kingdom,0.48
2761,372670,SKU_1372,USB Cable,25,2020-04-25 01:00,43.51,,Spain,0.22
2762,955342,SKU_1337,USB Cable,36,2020-04-25 02:00,37.72,87526.0,Portugal,0.29
2763,125592,SKU_1890,Wireless Mouse,3,2020-04-25 03:00,82.76,50964.0,Germany,0.22
2764,391126,SKU_1032,Wall Clock,40,2020-04-25 04:00,78.29,69245.0,France,0.01
2765,886639,SKU_1107,Notebook,27,2020-04-25 05:00,32.81,48358.0,Italy,0.06
2766,332041,SKU_1421,Notebook,23,2020-04-25 06:00,27.35,96387.0,Netherlands,0.13
2767,450877,SKU_1268,T-shirt,-39,2020-04-25 07:00,63.86,,Portugal,0.3
2768,854296,SKU_1944,Notebook,31,2020-04-25 08:00,27.2,74905.0,Belgium,0.23
2769,224982,SKU_1072,Wireless Mouse,34,2020-04-25 09:00,43.43,42135.0,Norway,0.45
2770,356911,SKU_1857,Office Chair,4,2020-04-25 10:00,49.67,47134.0,Netherlands,0.26
2771,168619,SKU_1180,Backpack,12,2020-04-25 11:00,82.52,81222.0,Spain,0.44
2772,784688,SKU_1896,Blue Pen,49,2020-04-25 12:00,94.2,14014.0,Italy,0.24
2773,408623,SKU_1779,Notebook,47,2020-04-25 13:00,53.97,52433.0,France,0.35
2774,601643,SKU_1151,Backpack,37,2020-04-25 14:00,60.0,22325.0,Germany,0.22
2775,251175,SKU_1511,Notebook,48,2020-04-25 15:00,38.39,21173.0,United States,0.37
2776,270963,SKU_1896,Desk Lamp,19,2020-04-25 16:00,40.61,97031.0,Norway,0.5
2777,241826,SKU_1067,USB Cable,17,2020-04-25 17:00,70.38,49957.0,Norway,0.21
2778,855343,SKU_1902,Office Chair,26,2020-04-25 18:00,97.28,14571.0,Belgium,0.1
2779,967869,SKU_1371,Blue Pen,23,2020-04-25 19:00,6.7,93266.0,United States,0.0
2780,198540,SKU_1347,Office Chair,25,2020-04-25 20:00,77.27,82885.0,Belgium,0.5
2781,959414,SKU_1996,Wall Clock,42,2020-04-25 21:00,38.32,35016.0,Spain,0.4
2782,727035,SKU_1708,Desk Lamp,6,2020-04-25 22:00,41.8,49079.0,Spain,0.19
2783,286994,SKU_1806,Office Chair,20,2020-04-25 23:00,33.07,53896.0,Spain,0.18
2784,410375,SKU_1031,T-shirt,5,2020-04-26 00:00,54.54,87221.0,United Kingdom,0.07
2785,129301,SKU_1944,Backpack,29,2020-04-26 01:00,58.98,31205.0,France,0.01
2786,322724,SKU_1926,Backpack,35,2020-04-26 02:00,66.83,47967.0,United States,0.19
2787,614003,SKU_1619,Notebook,36,2020-04-26 03:00,61.43,38467.0,United Kingdom,0.22
2788,293783,SKU_1078,Desk Lamp,42,2020-04-26 04:00,77.68,70382.0,Australia,0.13
2789,796683,SKU_1258,Wall Clock,35,2020-04-26 05:00,62.67,52290.0,Sweden,0.14
2790,118752,SKU_1496,White Mug,12,2020-04-26 06:00,98.06,27913.0,Australia,0.42
2791,837565,SKU_1877,Wireless Mouse,-19,2020-04-26 07:00,-32.71,,Sweden,0.43
2792,984884,SKU_1174,Office Chair,47,2020-04-26 08:00,63.55,57487.0,United Kingdom,0.34
2793,768755,SKU_1366,White Mug,23,2020-04-26 09:00,12.1,60556.0,Portugal,0.35
2794,317029,SKU_1014,Blue Pen,45,2020-04-26 10:00,39.36,30500.0,Netherlands,0.39
2795,156273,SKU_1050,Headphones,4,2020-04-26 11:00,13.21,92505.0,France,0.34
2796,358503,SKU_1106,Wireless Mouse,8,2020-04-26 12:00,57.69,43817.0,Italy,0.42
2797,716166,SKU_1721,Wall Clock,27,2020-04-26 13:00,89.38,49684.0,Netherlands,0.01
2798,891327,SKU_1468,USB Cable,28,2020-04-26 14:00,68.78,11389.0,United Kingdom,0.38
2799,219968,SKU_1201,Notebook,8,2020-04-26 15:00,99.23,,Portugal,0.33
2800,477844,SKU_1788,Blue Pen,44,2020-04-26 16:00,82.71,34287.0,Australia,0.05
2801,700847,SKU_1217,Headphones,14,2020-04-26 17:00,88.33,21318.0,United Kingdom,0.46
2802,110699,SKU_1040,Wall Clock,41,2020-04-26 18:00,72.89,56019.0,Australia,0.09
2803,296133,SKU_1887,Wall Clock,6,2020-04-26 19:00,23.75,51852.0,Portugal,0.28
2804,634003,SKU_1770,Desk Lamp,41,2020-04-26 20:00,40.6,89972.0,France,0.01
2805,119169,SKU_1384,Wireless Mouse,22,2020-04-26 21:00,69.55,27571.0,Australia,0.45
2806,618652,SKU_1916,Office Chair,25,2020-04-26 22:00,60.24,18614.0,Italy,0.46
2807,218413,SKU_1714,Headphones,8,2020-04-26 23:00,55.52,12421.0,Sweden,0.44
2808,743552,SKU_1335,T-shirt,39,2020-04-27 00:00,22.92,76252.0,Netherlands,0.49
2809,367926,SKU_1610,USB Cable,40,2020-04-27 01:00,94.73,95321.0,Spain,0.09
2810,843537,SKU_1660,Office Chair,31,2020-04-27 02:00,5.81,32446.0,Netherlands,0.48
2811,622988,SKU_1104,Notebook,4,2020-04-27 03:00,95.1,83360.0,Belgium,0.28
2812,224481,SKU_1202,T-shirt,18,2020-04-27 04:00,24.85,62802.0,Portugal,0.28
2813,315400,SKU_1509,Wall Clock,35,2020-04-27 05:00,50.51,67568.0,France,0.2
2814,659873,SKU_1094,Notebook,36,2020-04-27 06:00,48.92,42659.0,Australia,0.1
2815,917114,SKU_1176,Wall Clock,17,2020-04-27 07:00,6.46,78197.0,Belgium,0.47
2816,278936,SKU_1064,USB Cable,43,2020-04-27 08:00,82.74,63914.0,Spain,0.44
2817,492136,SKU_1552,Notebook,34,2020-04-27 09:00,9.16,82470.0,Belgium,0.49
2818,970848,SKU_1223,White Mug,40,2020-04-27 10:00,12.22,74702.0,Portugal,0.31
2819,548330,SKU_1578,Desk Lamp,20,2020-04-27 11:00,20.19,36976.0,United Kingdom,0.4
2820,489954,SKU_1379,T-shirt,48,2020-04-27 12:00,57.18,76760.0,Australia,0.24
2821,138067,SKU_1254,USB Cable,30,2020-04-27 13:00,51.31,48305.0,Spain,0.04
2822,798045,SKU_1991,Office Chair,10,2020-04-27 14:00,80.38,76777.0,Portugal,0.43
2823,877622,SKU_1297,T-shirt,36,2020-04-27 15:00,54.77,98057.0,Sweden,0.32
2824,118073,SKU_1580,Notebook,38,2020-04-27 16:00,52.23,14826.0,Italy,0.06
2825,136035,SKU_1952,Wireless Mouse,47,2020-04-27 17:00,20.62,66685.0,Italy,0.42
2826,296049,SKU_1170,Wall Clock,48,2020-04-27 18:00,29.4,48908.0,Australia,0.3
2827,333782,SKU_1612,USB Cable,45,2020-04-27 19:00,47.67,74866.0,Netherlands,0.35
2828,714661,SKU_1651,Desk Lamp,32,2020-04-27 20:00,83.52,62273.0,United Kingdom,0.44
2829,969794,SKU_1717,T-shirt,18,2020-04-27 21:00,43.63,,Australia,0.46
2830,714805,SKU_1831,White Mug,48,2020-04-27 22:00,37.23,44240.0,United States,0.1
2831,689738,SKU_1363,USB Cable,33,2020-04-27 23:00,75.43,34937.0,Norway,0.3
2832,634670,SKU_1818,Notebook,15,2020-04-28 00:00,73.99,88266.0,Spain,0.34
2833,826331,SKU_1072,T-shirt,44,2020-04-28 01:00,82.66,61547.0,Spain,0.32
2834,557828,SKU_1059,Wall Clock,44,2020-04-28 02:00,82.14,93052.0,United States,0.29
2835,845715,SKU_1454,USB Cable,35,2020-04-28 03:00,36.7,45717.0,Germany,0.4
2836,161929,SKU_1335,Backpack,24,2020-04-28 04:00,26.28,21820.0,Italy,0.12
2837,857771,SKU_1667,Office Chair,31,2020-04-28 05:00,88.51,99706.0,Norway,0.17
2838,852878,SKU_1123,Backpack,32,2020-04-28 06:00,70.59,77217.0,United Kingdom,0.43
2839,985296,SKU_1454,Office Chair,33,2020-04-28 07:00,3.16,11563.0,United States,0.18
2840,767689,SKU_1013,Wall Clock,40,2020-04-28 08:00,35.82,64798.0,Belgium,0.47
2841,880965,SKU_1415,White Mug,44,2020-04-28 09:00,58.31,32815.0,Australia,0.29
2842,387313,SKU_1775,USB Cable,43,2020-04-28 10:00,91.57,87857.0,Netherlands,0.07
2843,187468,SKU_1026,White Mug,42,2020-04-28 11:00,24.21,23683.0,Belgium,0.03
2844,134594,SKU_1756,Notebook,36,2020-04-28 12:00,23.0,21496.0,Netherlands,0.32
2845,291703,SKU_1049,T-shirt,11,2020-04-28 13:00,70.87,97018.0,Australia,0.21
2846,145033,SKU_1186,Blue Pen,32,2020-04-28 14:00,63.88,21183.0,Spain,0.0
2847,687421,SKU_1056,Wall Clock,47,2020-04-28 15:00,58.81,28583.0,Portugal,0.48
2848,173861,SKU_1770,Headphones,3,2020-04-28 16:00,42.61,81928.0,Norway,0.09
2849,807650,SKU_1666,Office Chair,49,2020-04-28 17:00,88.03,76221.0,Spain,0.32
2850,393894,SKU_1989,USB Cable,8,2020-04-28 18:00,39.08,56106.0,Sweden,0.11
2851,664749,SKU_1033,Wireless Mouse,33,2020-04-28 19:00,52.23,,United Kingdom,0.3
2852,567016,SKU_1537,T-shirt,39,2020-04-28 20:00,5.01,69648.0,Belgium,0.09
2853,178222,SKU_1761,Wireless Mouse,19,2020-04-28 21:00,11.66,34841.0,Australia,0.03
2854,736308,SKU_1996,White Mug,35,2020-04-28 22:00,96.89,31787.0,Belgium,0.14
2855,910658,SKU_1935,Wireless Mouse,41,2020-04-28 23:00,9.44,43459.0,Netherlands,0.42
2856,893153,SKU_1370,T-shirt,45,2020-04-29 00:00,65.18,73915.0,Portugal,0.35
2857,644897,SKU_1085,Notebook,8,2020-04-29 01:00,2.37,53905.0,United States,0.49
2858,754801,SKU_1159,Wireless Mouse,26,2020-04-29 02:00,95.85,65688.0,France,0.48
2859,303981,SKU_1424,Office Chair,19,2020-04-29 03:00,49.24,90036.0,Spain,0.38
2860,204211,SKU_1897,Backpack,44,2020-04-29 04:00,76.16,31459.0,France,0.46
2861,286321,SKU_1878,Backpack,9,2020-04-29 05:00,25.12,73397.0,Australia,0.26
2862,542111,SKU_1711,Office Chair,38,2020-04-29 06:00,80.99,20429.0,Sweden,0.03
2863,587689,SKU_1105,Wireless Mouse,-41,2020-04-29 07:00,48.12,,Portugal,0.08
2864,960952,SKU_1390,Backpack,7,2020-04-29 08:00,86.39,61774.0,Italy,0.47
2865,556956,SKU_1511,Headphones,4,2020-04-29 09:00,13.26,12689.0,Netherlands,0.02
2866,950741,SKU_1274,White Mug,6,2020-04-29 10:00,52.28,90331.0,Netherlands,0.22
2867,129984,SKU_1288,Wireless Mouse,34,2020-04-29 11:00,31.75,12889.0,Spain,0.44
2868,743235,SKU_1257,USB Cable,-16,2020-04-29 12:00,12.51,,Norway,0.04
2869,829182,SKU_1962,T-shirt,10,2020-04-29 13:00,31.11,43290.0,France,0.49
2870,105901,SKU_1219,Notebook,36,2020-04-29 14:00,21.2,12002.0,Belgium,0.18
2871,262624,SKU_1973,Notebook,14,2020-04-29 15:00,40.32,61302.0,Sweden,0.06
2872,322317,SKU_1526,Wall Clock,7,2020-04-29 16:00,68.1,32177.0,Spain,0.05
2873,393199,SKU_1532,Backpack,2,2020-04-29 17:00,4.14,63474.0,Sweden,0.42
2874,793045,SKU_1845,White Mug,-28,2020-04-29 18:00,-95.53,,Belgium,1.578892743029218
2875,245788,SKU_1058,Headphones,29,2020-04-29 19:00,56.77,,Italy,0.34
2876,738387,SKU_1359,USB Cable,17,2020-04-29 20:00,98.63,62102.0,United States,0.16
2877,635426,SKU_1593,Wall Clock,16,2020-04-29 21:00,96.99,51390.0,France,0.28
2878,790658,SKU_1629,T-shirt,7,2020-04-29 22:00,56.79,38841.0,Norway,0.48
2879,123429,SKU_1112,White Mug,15,2020-04-29 23:00,3.34,99507.0,France,0.15
2880,674488,SKU_1806,Blue Pen,28,2020-04-30 00:00,77.74,98385.0,United Kingdom,0.29
2881,302380,SKU_1275,Headphones,46,2020-04-30 01:00,94.39,74269.0,Spain,0.17
2882,541460,SKU_1256,Wall Clock,6,2020-04-30 02:00,89.03,81892.0,Germany,0.33
2883,872577,SKU_1328,White Mug,45,2020-04-30 03:00,72.04,49860.0,Italy,0.39
2884,345127,SKU_1776,Wireless Mouse,6,2020-04-30 04:00,5.4,41851.0,Australia,0.44
2885,987700,SKU_1234,T-shirt,-46,2020-04-30 05:00,-32.62,,France,0.43
2886,860801,SKU_1050,Notebook,34,2020-04-30 06:00,54.88,39143.0,France,0.05
2887,117347,SKU_1677,Headphones,14,2020-04-30 07:00,96.73,66103.0,Belgium,0.33
2888,772280,SKU_1742,Office Chair,41,2020-04-30 08:00,34.97,34824.0,Italy,0.44
2889,656110,SKU_1220,Desk Lamp,17,2020-04-30 09:00,95.15,27493.0,United States,0.28
2890,664396,SKU_1782,Wireless Mouse,10,2020-04-30 10:00,48.59,99410.0,France,0.27
2891,582315,SKU_1595,Headphones,49,2020-04-30 11:00,5.71,33149.0,United States,0.23
2892,107967,SKU_1229,Wall Clock,2,2020-04-30 12:00,9.91,38778.0,Sweden,0.48
2893,997151,SKU_1808,Wireless Mouse,14,2020-04-30 13:00,20.47,,France,0.32
2894,636159,SKU_1221,Wireless Mouse,21,2020-04-30 14:00,86.88,56186.0,France,0.47
2895,325371,SKU_1942,Notebook,35,2020-04-30 15:00,43.48,55690.0,Sweden,0.41
2896,308524,SKU_1665,USB Cable,28,2020-04-30 16:00,82.05,92721.0,Germany,0.44
2897,829630,SKU_1053,Notebook,36,2020-04-30 17:00,45.72,60204.0,Italy,0.16
2898,264685,SKU_1630,Desk Lamp,41,2020-04-30 18:00,57.14,77135.0,Norway,0.04
2899,652467,SKU_1709,Headphones,-1,2020-04-30 19:00,-63.55,,United States,1.0735307605367317
2900,351537,SKU_1934,Wireless Mouse,20,2020-04-30 20:00,52.15,,Australia,0.24
2901,807548,SKU_1272,Blue Pen,7,2020-04-30 21:00,53.83,98774.0,United States,0.16
2902,941531,SKU_1197,Notebook,22,2020-04-30 22:00,51.17,,Germany,0.31
2903,659550,SKU_1127,Desk Lamp,45,2020-04-30 23:00,41.87,12176.0,Italy,0.23
2904,964645,SKU_1603,Headphones,28,2020-05-01 00:00,89.72,44302.0,Portugal,0.41
2905,479551,SKU_1008,Wireless Mouse,20,2020-05-01 01:00,24.66,67812.0,Italy,0.34
2906,571082,SKU_1986,Wall Clock,32,2020-05-01 02:00,97.29,52968.0,France,0.15
2907,972701,SKU_1226,Notebook,19,2020-05-01 03:00,77.85,49370.0,Portugal,0.23
2908,160545,SKU_1557,Headphones,28,2020-05-01 04:00,55.81,71390.0,Belgium,0.47
2909,334555,SKU_1133,Desk Lamp,25,2020-05-01 05:00,25.12,17528.0,Sweden,0.29
2910,323894,SKU_1963,Wall Clock,22,2020-05-01 06:00,22.38,77088.0,Spain,0.32
2911,827506,SKU_1015,T-shirt,2,2020-05-01 07:00,72.21,36930.0,Australia,0.32
2912,402066,SKU_1214,Wireless Mouse,21,2020-05-01 08:00,7.86,24570.0,United Kingdom,0.01
2913,667201,SKU_1111,Blue Pen,6,2020-05-01 09:00,44.24,60861.0,Portugal,0.29
2914,459177,SKU_1854,Headphones,33,2020-05-01 10:00,26.68,32357.0,Norway,0.33
2915,466936,SKU_1156,Blue Pen,42,2020-05-01 11:00,9.45,,Sweden,0.29
2916,350497,SKU_1424,Headphones,46,2020-05-01 12:00,96.78,24945.0,United States,0.21
2917,543057,SKU_1451,Backpack,3,2020-05-01 13:00,33.96,26614.0,Australia,0.29
2918,801692,SKU_1317,Blue Pen,24,2020-05-01 14:00,27.72,63188.0,United Kingdom,0.38
2919,585278,SKU_1359,Backpack,12,2020-05-01 15:00,7.19,62209.0,Sweden,0.44
2920,256104,SKU_1375,Headphones,5,2020-05-01 16:00,87.46,53200.0,Italy,0.06
2921,793206,SKU_1935,Notebook,22,2020-05-01 17:00,6.64,24148.0,Belgium,0.25
2922,814834,SKU_1957,Headphones,20,2020-05-01 18:00,3.27,65066.0,United Kingdom,0.02
2923,144936,SKU_1919,White Mug,33,2020-05-01 19:00,30.29,59587.0,Netherlands,0.01
2924,785154,SKU_1901,Blue Pen,4,2020-05-01 20:00,43.46,97526.0,Belgium,0.48
2925,816948,SKU_1295,Desk Lamp,26,2020-05-01 21:00,60.41,12933.0,Spain,0.2
2926,302056,SKU_1197,USB Cable,16,2020-05-01 22:00,57.43,88167.0,United States,0.11
2927,325469,SKU_1569,Office Chair,20,2020-05-01 23:00,34.66,18445.0,France,0.44
2928,128141,SKU_1397,White Mug,36,2020-05-02 00:00,68.13,72474.0,France,0.02
2929,237478,SKU_1589,Desk Lamp,19,2020-05-02 01:00,42.7,99175.0,Netherlands,0.33
2930,197359,SKU_1241,Wireless Mouse,31,2020-05-02 02:00,59.18,21195.0,Belgium,0.2
2931,254363,SKU_1428,Notebook,44,2020-05-02 03:00,86.28,49369.0,France,0.2
2932,665856,SKU_1878,Desk Lamp,3,2020-05-02 04:00,92.96,80903.0,France,0.25
2933,721827,SKU_1610,Blue Pen,15,2020-05-02 05:00,84.32,43236.0,Norway,0.43
